Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.066168,-0.62561,9.83276,-0.283813,-0.0457764,-0.0244141,-0.0244141,0.000305176,0,0,4.0741,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.069475,-0.62561,9.83276,-0.283813,-0.0457764,-0.0244141,-0.0244141,0.000305176,0,0,4.0802,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.07474,-0.62561,9.83276,-0.283813,-0.0488281,-0.0244141,-0.0244141,0.000305176,0,0,4.0802,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.079268,-0.62561,9.83276,-0.283813,-0.0488281,-0.0244141,-0.0244141,0.000305176,0,0,4.0802,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.086397,-0.62561,9.82971,-0.283813,-0.0518799,-0.0244141,-0.0244141,0.000305176,0,0,4.0741,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.0897,-0.619507,9.82971,-0.289917,0,-0.0244141,-0.0213623,0.000305176,0,0,4.09851,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.092878,-0.619507,9.82971,-0.289917,0,-0.0244141,-0.0213623,0.000305176,0,0,4.09851,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.099338,-0.619507,9.82971,-0.289917,0,-0.0244141,-0.0213623,0.000305176,0,0,4.09851,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.102461,-0.619507,9.82971,-0.289917,0,-0.0213623,-0.0244141,0.000305176,0,0,4.09851,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.107283,-0.619507,9.82971,-0.289917,0,-0.0213623,-0.0244141,0.000305176,0,0,4.09851,-99.9969,-99.9969,-99.9969,-99.9969,0.0152588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
