Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.063774,-0.613403,9.82971,-0.332642,0.00610352,-0.0244141,-0.0457764,0.000305176,0,0,4.14734,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.067246,-0.616455,9.82971,-0.32959,0.00305176,-0.0244141,-0.0488281,0.000305176,0,0,4.14734,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.079904,-0.62561,9.82971,-0.32959,-0.00305176,-0.0244141,-0.0579834,0.000305176,0,0,4.14734,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.083072,-0.631714,9.83276,-0.32959,-0.00305176,-0.0244141,-0.0579834,0.000305176,0,0,4.14734,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2
0.088168,-0.601196,9.82971,-0.350952,0,-0.0213623,-0.0244141,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.095161,-0.598145,9.82971,-0.350952,0,-0.0213623,-0.0213623,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.103691,-0.595093,9.82971,-0.350952,0.00305176,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.109089,-0.592041,9.82971,-0.354004,0.00305176,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.116332,-0.592041,9.82971,-0.354004,0.00305176,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.121768,-0.588989,9.82971,-0.354004,0.00610352,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.124861,-0.588989,9.82971,-0.354004,0.00610352,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.12985,-0.585938,9.82666,-0.357056,0.00610352,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.133297,-0.585938,9.82666,-0.357056,0.00610352,-0.0213623,-0.0183105,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
0.136728,-0.585938,9.82666,-0.357056,0.00610352,-0.0213623,-0.0213623,0.000305176,0,0,4.15344,-99.9969,-99.9969,-99.9969,-99.9969,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
