Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.109434,4.61731,-0.152588,8.6731,0.00305176,0.473022,-0.012207,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.341797,0.253296,-0.00305176,1.11389,0.00305176,-0.396729,-8.52966,-0.512695,0,nan,nan,0,0
0.11273,4.61731,-0.15564,8.6731,0,0.488281,-0.00915527,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.341797,0.253296,-0.00610352,1.12915,0.00610352,-0.396729,-8.50525,-0.512695,0,nan,nan,0,0
0.124281,4.599,-0.158691,8.6731,-0.00610352,0.595093,0,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.335693,0.253296,-0.0152588,1.23596,0.0152588,-0.39978,-8.34961,-0.512695,0,nan,nan,0,0
0.130762,4.5929,-0.158691,8.67615,-0.00915527,0.65918,0,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.332642,0.253296,-0.0152588,1.30005,0.0152588,-0.402832,-8.26111,-0.512695,0,nan,nan,0,0
0.135505,4.57458,-0.164795,8.68225,-0.00915527,0.799561,0,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.323486,0.256348,-0.0152588,1.44043,0.0152588,-0.408936,-8.03528,-0.515747,0,nan,nan,0,0
0.141895,4.56238,-0.167847,8.68835,-0.00610352,0.891113,0.00305176,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.317383,0.256348,-0.012207,1.53198,0.0183105,-0.411987,-7.92236,-0.515747,0,nan,nan,0,0
0.145407,4.55322,-0.170898,8.69141,-0.00305176,0.946045,0.00305176,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.314331,0.256348,-0.00915527,1.58691,0.0152588,-0.411987,-7.83997,-0.515747,0,nan,nan,0,0
0.151969,4.53491,-0.17395,8.70056,0,1.02539,0.00305176,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.311279,0.256348,-0.00610352,1.66626,0.0183105,-0.415039,-7.70874,-0.515747,0,nan,nan,0,0
0.1553,4.52271,-0.177002,8.70361,0,1.09253,0.00305176,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.305176,0.256348,-0.00610352,1.7334,0.0183105,-0.415039,-7.61719,-0.515747,0,nan,nan,0,0
0.163938,4.49524,-0.186157,8.71887,-0.00610352,1.23596,0.00915527,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.299072,0.256348,-0.012207,1.87683,0.0244141,-0.418091,-7.41272,-0.515747,0,nan,nan,0,0
0.167313,4.47998,-0.189209,8.72498,-0.00915527,1.30615,0.0152588,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.292969,0.256348,-0.0183105,1.94702,0.0274658,-0.421143,-7.30286,-0.515747,0,nan,nan,0,0
0.171974,4.46167,-0.195312,8.73413,-0.012207,1.37329,0.0152588,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.289917,0.256348,-0.0183105,2.01416,0.0305176,-0.424194,-7.18689,-0.515747,0,nan,nan,0,0
0.17519,4.45251,-0.198364,8.74023,-0.012207,1.40686,0.0183105,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.286865,0.256348,-0.0213623,2.04773,0.0305176,-0.427246,-7.12585,-0.515747,0,nan,nan,0,0
0.181609,4.40979,-0.210571,8.75854,-0.0152588,1.52893,0.0244141,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.27771,0.256348,-0.0244141,2.1698,0.0366211,-0.43335,-6.87561,-0.515747,0,nan,nan,0,0
0.184847,4.39758,-0.210571,8.7616,-0.0152588,1.55945,0.0244141,0.000305176,0,0,3.85132,-99.9969,-99.9969,-99.9969,-99.9969,-0.0183105,-0.274658,0.256348,-0.0213623,2.20032,0.0396729,-0.436401,-6.81152,-0.515747,0,nan,nan,0,0
