Time,Accelerometer x,Accelerometer y,Accelerometer z,Rate gyro x,Rate gyro y,Rate gyro z,Height sensor,Optical flow x,Optical flow y,Battery voltage,Motor cmd 1,Motor cmd 2,Motor cmd 3,Motor cmd 4,Debug value 0,Debug value 1,Debug value 2,Debug value 3,Debug value 4,Debug value 5,Debug value 6,Debug value 7,Debug value 8,Debug value 9,Debug value 10,Debug value 11,Motors On,Debug char 
0.068089,0.170898,-0.00305176,0.378418,-0.00610352,0.238037,0.0244141,0.000305176,0,0,3.92151,-99.9969,-99.9969,-99.9969,-99.9969,-0.00305176,0,0,-0.00610352,0.234985,0.0244141,0,-0.0366211,-0.00305176,0,nan,nan,0,0
0.078275,1.06506,-0.00915527,2.41699,0.0854492,0.408936,0.204468,0.000305176,0,0,3.92151,-99.9969,-99.9969,-99.9969,-99.9969,0,0,0,0.0854492,0.396729,0.201416,-0.00610352,-0.0640869,-0.00610352,0,nan,nan,0,0
0.082459,1.34583,0.00610352,3.07007,0.167847,0.350952,0.350952,0.000305176,0,0,3.92151,-99.9969,-99.9969,-99.9969,-99.9969,0,0,0.00305176,0.167847,0.332642,0.344849,-0.0335693,-0.00610352,-0.00915527,0,nan,nan,0,0
0.086537,1.70898,-0.00610352,3.87573,0.131226,0.378418,0.311279,0.000305176,0,0,3.92151,-99.9969,-99.9969,-99.9969,-99.9969,0,-0.00610352,0.00610352,0.128174,0.360107,0.302124,-0.0762939,0.131226,-0.0183105,0,nan,nan,0,0
0.100774,-3.08838,-0.177002,9.48792,0.0274658,-2.005,-0.0183105,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.012207,0.128174,-1.39465,0.00915527,-2.12097,-0.0579834,0.289917,-3.22876,2.7832,0,nan,nan,0,0
0.107922,-3.01514,-0.183105,9.50928,0.0305176,-2.07825,-0.0213623,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.012207,0.119019,-1.39465,0.00915527,-2.19116,-0.0579834,0.292969,-3.04565,2.7832,0,nan,nan,0,0
0.11098,-2.96021,-0.189209,9.52454,0.0305176,-2.13013,-0.0213623,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.012207,0.115967,-1.39465,0.00915527,-2.24609,-0.0579834,0.296021,-2.91443,2.7832,0,nan,nan,0,0
0.118262,-2.90833,-0.192261,9.53979,0.0274658,-2.19116,-0.0152588,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.012207,0.106812,-1.39465,0.00915527,-2.30713,-0.0549316,0.299072,-2.71301,2.7832,0,nan,nan,0,0
0.124704,-2.6123,-0.192261,9.61304,0.0244141,-2.49023,0.00305176,0.000305176,0,0,3.8208,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0762939,-1.39465,0.00305176,-2.60315,-0.0366211,0.314331,-1.95007,2.78625,0,nan,nan,0,0
0.127819,-2.58179,-0.192261,9.62219,0.0244141,-2.5177,0.00305176,0.000305176,0,0,3.8208,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0732422,-1.39465,0.00610352,-2.63062,-0.0366211,0.317383,-1.86768,2.78625,0,nan,nan,0,0
0.1309,-2.54822,-0.189209,9.6283,0.0244141,-2.54517,0.00305176,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0701904,-1.39465,0.00610352,-2.65808,-0.0335693,0.317383,-1.78223,2.78625,0,nan,nan,0,0
0.13648,-2.44751,-0.186157,9.64966,0.0244141,-2.63062,0.00305176,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0579834,-1.39465,0.00610352,-2.74353,-0.0335693,0.320435,-1.51672,2.78625,0,nan,nan,0,0
0.139891,-2.41394,-0.183105,9.65881,0.0244141,-2.66113,0.00305176,0.000305176,0,0,3.8208,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0549316,-1.39465,0.00610352,-2.77405,-0.0335693,0.320435,-1.42517,2.78625,0,nan,nan,0,0
0.146388,-2.27051,-0.177002,9.68628,0.0274658,-2.78625,0.00610352,0.000305176,0,0,3.8208,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0366211,-1.39465,0.00610352,-2.89917,-0.0305176,0.326538,-0.9552,2.78625,0,nan,nan,0,0
0.149482,-2.23389,-0.17395,9.69543,0.0274658,-2.81982,0.00610352,0.000305176,0,0,3.82385,-99.9969,-99.9969,-99.9969,-99.9969,-0.0152588,0.0335693,-1.39465,0.00610352,-2.93274,-0.0305176,0.326538,-0.857544,2.78625,0,nan,nan,0,0
